49.721960 8.629227 328.000000
49.722003 8.629446 328.000000
49.722009 8.629654 347.000000
49.721889 8.629870 347.000000
49.721789 8.629836 347.000000
49.721648 8.629943 347.000000
49.721488 8.630314 347.000000
49.720752 8.630671 354.000000
49.720634 8.630928 354.000000
49.720595 8.631153 354.000000
49.720305 8.631381 363.000000
49.720108 8.631714 363.000000
49.719958 8.631821 363.000000
49.719600 8.631874 363.000000
49.719460 8.631995 348.000000
49.719586 8.632319 370.000000
49.719742 8.632433 370.000000
49.719983 8.632347 370.000000
49.720500 8.631881 377.000000
49.720803 8.631805 377.000000
49.721017 8.631443 377.000000
49.721205 8.631388 377.000000
49.721441 8.631455 384.000000
49.721598 8.631611 384.000000
49.721757 8.631836 384.000000
49.722049 8.631954 384.000000
49.722113 8.632005 373.000000
49.722080 8.632118 400.000000
49.721616 8.632234 400.000000
49.721274 8.632216 400.000000
49.721119 8.632448 389.000000
49.721018 8.632705 389.000000
49.721006 8.632886 389.000000
49.721333 8.633016 407.000000
49.721400 8.633150 407.000000
49.721816 8.633219 407.000000
49.722223 8.633301 420.000000
49.722463 8.633535 420.000000
49.722768 8.634124 438.000000
49.723013 8.634204 446.000000
49.723308 8.634142 446.000000
49.723143 8.634348 446.000000
49.722966 8.634429 446.000000
49.722770 8.634484 438.000000
49.722478 8.634338 438.000000
49.722354 8.634402 438.000000
49.722378 8.634622 445.000000
49.722540 8.634944 445.000000
49.722654 8.635769 446.000000
49.722797 8.636050 446.000000
49.722831 8.636297 455.000000
49.722794 8.636550 455.000000
49.722625 8.636936 455.000000
49.722616 8.637256 465.000000
49.722707 8.637582 465.000000
49.722678 8.637834 465.000000
49.722550 8.638065 466.000000
49.722520 8.638261 466.000000
49.722580 8.638479 466.000000
49.722723 8.638760 462.000000
49.722947 8.639355 489.000000
49.722987 8.638853 489.000000
49.723110 8.638442 496.000000
49.723169 8.638022 496.000000
49.723273 8.637571 492.000000
49.723457 8.637392 492.000000
49.723783 8.637175 516.000000
49.723838 8.636894 511.000000
49.723883 8.635961 503.000000
49.724282 8.635462 503.000000
49.724451 8.635381 487.000000
49.724279 8.635656 503.000000
49.724239 8.635839 503.000000
49.724704 8.636057 512.000000
49.724666 8.636309 516.000000
49.724460 8.636337 511.000000
49.724341 8.636554 511.000000
49.724361 8.637246 516.000000
49.724446 8.637712 516.000000
49.724950 8.637705 518.000000
49.724980 8.637494 518.000000
49.725593 8.638187 506.000000
49.726305 8.638859 485.000000
49.726732 8.639926 475.000000
49.726766 8.640465 467.000000
49.726916 8.640690 467.000000
49.726885 8.640845 467.000000
49.726798 8.640948 467.000000
49.726636 8.640945 467.000000
49.726405 8.640739 467.000000
49.726051 8.640611 460.000000
49.725785 8.640449 460.000000
49.725542 8.640452 460.000000
49.725457 8.640624 460.000000
49.725551 8.640757 460.000000
49.725750 8.640785 460.000000
49.726114 8.640954 460.000000
49.726163 8.641075 460.000000
49.726408 8.641460 457.000000
49.726640 8.642013 457.000000
49.726678 8.642399 444.000000
49.726662 8.643080 435.000000
49.726480 8.643647 435.000000
49.726541 8.644170 428.000000
49.726523 8.644505 428.000000
49.726444 8.644857 420.000000
49.726638 8.645371 420.000000
49.726768 8.645820 410.000000
49.726743 8.646501 397.000000
49.726706 8.646781 397.000000
49.726495 8.646310 397.000000
49.726345 8.645793 410.000000
49.726157 8.645515 381.000000
49.726009 8.645373 391.000000
49.725949 8.645182 391.000000
49.725961 8.644668 391.000000
49.725978 8.644306 404.000000
49.725884 8.644493 404.000000
49.725627 8.645538 381.000000
49.725626 8.645801 381.000000
49.725770 8.646124 381.000000
49.725841 8.647035 371.000000
49.725854 8.647478 361.000000
49.725816 8.647730 361.000000
49.725576 8.648441 351.000000
49.725542 8.648817 336.000000
49.725609 8.649257 336.000000
49.725047 8.650669 324.000000
49.724732 8.651287 319.000000
49.724663 8.651694 319.000000
49.724698 8.652580 313.000000
49.724787 8.652865 313.000000
49.725326 8.653771 305.000000
49.725593 8.654321 317.000000
49.725855 8.654664 320.000000
49.726448 8.655275 305.000000
49.727393 8.657139 287.000000
49.727509 8.657450 287.000000
49.727900 8.658533 285.000000
49.728368 8.659472 292.000000
49.728643 8.660591 296.000000
49.728787 8.661843 297.000000
49.728747 8.662637 308.000000
49.728517 8.664331 324.000000
49.728089 8.665998 340.000000
49.728026 8.666626 351.000000
49.727532 8.666660 363.000000
49.727251 8.666888 363.000000
49.727156 8.667338 379.000000
49.726845 8.667457 389.000000
49.726509 8.667341 389.000000
49.726258 8.667081 373.000000
49.725895 8.666953 378.000000
49.725764 8.667087 388.000000
49.725522 8.667728 388.000000
49.725373 8.668487 377.000000
49.725347 8.669474 388.000000
49.725100 8.670281 400.000000
49.724856 8.670534 415.000000
49.724247 8.670312 410.000000
49.724034 8.670424 419.000000
49.723520 8.669738 422.000000
49.723220 8.669619 422.000000
49.722985 8.669885 422.000000
49.722854 8.670338 408.000000
49.722878 8.670864 412.000000
49.722954 8.671316 431.000000
49.722741 8.671733 420.000000
49.722666 8.672570 432.000000
49.722500 8.672748 432.000000
49.722589 8.673006 440.000000
49.723454 8.673071 442.000000
49.724375 8.673813 458.000000
49.725170 8.674577 463.000000
49.725731 8.675329 466.000000
49.726223 8.676170 468.000000
49.726733 8.676690 471.000000
49.727197 8.677518 482.000000
49.727301 8.678011 482.000000
49.727552 8.678604 482.000000
49.727759 8.678937 479.000000
49.727889 8.679386 479.000000
49.728145 8.679826 497.000000
49.728380 8.679893 497.000000
49.728618 8.680349 497.000000
49.728661 8.680901 500.000000
49.728744 8.681270 504.000000
49.728808 8.681959 517.000000
49.729040 8.682498 522.000000
49.729311 8.682868 522.000000
49.729718 8.683881 524.000000
49.729791 8.684250 524.000000
49.729985 8.685028 522.000000
49.730277 8.686451 512.000000
49.730101 8.687212 509.000000
49.729841 8.687868 509.000000
49.729458 8.688921 496.000000
49.729226 8.689311 496.000000
49.728843 8.689434 496.000000
49.728677 8.689293 479.000000
49.728347 8.689413 479.000000
49.728355 8.690009 477.000000
49.727816 8.690018 458.000000
49.727582 8.689382 460.000000
49.727640 8.688878 460.000000
49.727263 8.688932 460.000000
49.726909 8.688803 437.000000
49.726464 8.688320 446.000000
49.726109 8.688497 428.000000
49.725879 8.688637 428.000000
49.725638 8.689015 410.000000
49.725345 8.689132 386.000000
49.725164 8.689407 386.000000
49.725257 8.689859 369.000000
49.725258 8.690206 369.000000
49.725164 8.690379 369.000000
49.725212 8.690791 361.000000
49.725303 8.691132 361.000000
49.725302 8.691410 353.000000
49.725353 8.691628 353.000000
49.725330 8.692074 353.000000
49.725077 8.692035 353.000000
49.724428 8.692315 323.000000
49.724273 8.692534 323.000000
49.723977 8.692568 323.000000
49.723893 8.692782 323.000000
49.723691 8.692643 294.000000
49.723483 8.692602 294.000000
49.723335 8.692126 294.000000
49.723240 8.692271 294.000000
49.723192 8.692802 294.000000
49.723087 8.692878 294.000000
49.722922 8.692778 294.000000
49.722744 8.692541 264.000000
49.722656 8.692921 256.000000
49.722498 8.693057 256.000000
49.722457 8.693198 256.000000
49.722347 8.693123 256.000000
49.722185 8.693120 256.000000
49.721996 8.692800 239.000000
49.721652 8.692726 239.000000
49.721483 8.692793 239.000000
49.721174 8.693313 219.000000
49.720881 8.693736 219.000000
49.720685 8.693804 217.000000
49.720413 8.693740 216.000000
49.719628 8.693030 216.000000
49.718367 8.692325 213.000000
49.717534 8.692424 212.000000
49.716950 8.692158 208.000000
49.716077 8.692425 206.000000
49.715340 8.692462 203.000000
49.714964 8.692501 203.000000
49.714038 8.691885 200.000000
49.713580 8.692235 198.000000
49.713268 8.692630 198.000000
49.712914 8.692516 196.000000
49.712484 8.692268 196.000000
49.712251 8.692602 196.000000
49.712664 8.693545 198.000000
49.712636 8.694116 199.000000
49.712165 8.694966 203.000000
49.712069 8.695389 205.000000
49.712062 8.695763 205.000000
49.711794 8.695823 205.000000
49.711158 8.697184 213.000000
49.710668 8.697633 213.000000
49.709838 8.700408 220.000000
49.709875 8.701390 219.000000
49.709474 8.702457 226.000000
49.709390 8.702976 227.000000
49.709506 8.703273 227.000000
49.710047 8.703292 226.000000
49.710429 8.703447 230.000000
49.710659 8.703653 230.000000
49.710541 8.703924 238.000000
49.710324 8.703884 237.000000
49.710250 8.704124 237.000000
49.710515 8.704259 238.000000
49.710503 8.704468 238.000000
49.710389 8.705530 257.000000
49.710410 8.706249 257.000000
49.710350 8.707016 269.000000
49.710213 8.707247 282.000000
49.710239 8.707842 282.000000
49.710155 8.708347 299.000000
49.710390 8.708705 299.000000
49.710232 8.709798 330.000000
49.710103 8.710001 330.000000
49.710091 8.710237 330.000000
49.710143 8.710483 335.000000
49.710283 8.710654 335.000000
49.710190 8.711812 335.000000
49.709716 8.714118 340.000000
49.709552 8.714365 343.000000
49.709165 8.714668 349.000000
49.708916 8.715087 349.000000
49.708744 8.715349 330.000000
49.708292 8.715587 348.000000
49.707755 8.716941 337.000000
49.707489 8.717389 354.000000
49.707187 8.717534 354.000000
49.706457 8.717500 338.000000
49.705795 8.716352 352.000000
49.705510 8.716122 331.000000
49.704941 8.716021 349.000000
49.704738 8.716160 349.000000
49.704223 8.716708 368.000000
49.703816 8.717276 372.000000
49.703707 8.717242 390.000000
49.703439 8.716996 390.000000
49.703258 8.716620 390.000000
49.703186 8.716306 390.000000
49.703234 8.715790 396.000000
49.703252 8.714818 402.000000
49.703344 8.714576 403.000000
49.703259 8.714429 403.000000
49.703229 8.713391 400.000000
49.702933 8.712773 396.000000
49.702703 8.711014 414.000000
49.702572 8.710829 414.000000
49.702437 8.710838 414.000000
49.701408 8.711642 423.000000
49.701201 8.711947 412.000000
49.701136 8.712507 417.000000
49.701017 8.712778 417.000000
49.700662 8.712927 429.000000
49.700470 8.713758 442.000000
49.700345 8.714127 431.000000
49.700260 8.713980 431.000000
49.699938 8.713738 419.000000
49.699629 8.713288 419.000000
49.699278 8.713297 426.000000
49.698891 8.712949 426.000000
49.698660 8.712743 428.000000
49.698583 8.712249 428.000000
49.698497 8.710161 452.000000
49.698479 8.709234 452.000000
49.698323 8.708481 448.000000
49.698244 8.707613 440.000000
49.698104 8.706791 430.000000
49.697809 8.705896 445.000000
49.697523 8.705638 445.000000
49.696780 8.705466 450.000000
49.696444 8.705669 450.000000
49.696344 8.706550 462.000000
49.696178 8.706741 431.000000
49.696018 8.706793 431.000000
49.695920 8.707479 443.000000
49.695856 8.708080 455.000000
49.695665 8.708939 470.000000
49.695606 8.709705 483.000000
49.695708 8.709809 483.000000
49.695914 8.709157 470.000000
49.696001 8.709041 470.000000
49.696364 8.707907 470.000000
49.696565 8.707699 470.000000
49.696898 8.707718 470.000000
49.697127 8.708174 478.000000
49.697254 8.709136 486.000000
49.697089 8.709688 488.000000
49.697014 8.710192 512.000000
49.696900 8.710630 513.000000
49.697002 8.711039 513.000000
49.696925 8.711501 498.000000
49.696575 8.711858 498.000000
49.696269 8.713736 469.000000
49.696240 8.714626 477.000000
49.695762 8.714561 472.000000
49.695389 8.715044 469.000000
49.694731 8.714991 469.000000
49.694732 8.715975 474.000000
49.694691 8.716768 479.000000
49.694764 8.717734 484.000000
49.694712 8.718139 488.000000
49.694562 8.718219 487.000000
49.694405 8.718396 487.000000
49.694277 8.718335 487.000000
49.693871 8.718598 487.000000
49.693625 8.718809 477.000000
49.693048 8.719083 477.000000
49.692724 8.719382 462.000000
49.692479 8.719316 462.000000
49.692138 8.718687 457.000000
49.691999 8.718558 460.000000
49.691529 8.718784 472.000000
49.691419 8.718722 460.000000
49.691082 8.719188 486.000000
49.690728 8.719697 490.000000
49.690632 8.719814 490.000000
49.690559 8.719792 490.000000
49.690461 8.719826 490.000000
49.690385 8.719984 482.000000
49.690329 8.720237 482.000000
49.690260 8.720352 482.000000
49.690128 8.720749 481.000000
49.689962 8.721551 484.000000
49.689459 8.722236 494.000000
49.689011 8.721961 489.000000
49.688775 8.721894 489.000000
49.688559 8.722186 498.000000
49.688301 8.722605 498.000000
49.688016 8.723013 501.000000
49.687872 8.723022 499.000000
49.687349 8.723626 499.000000
49.687145 8.723709 499.000000
49.686787 8.723761 507.000000
49.686479 8.723698 498.000000
49.686161 8.723581 505.000000
49.685773 8.724175 514.000000
49.685598 8.724672 528.000000
49.685733 8.725315 528.000000
49.685374 8.725311 533.000000
49.685144 8.725133 533.000000
49.684808 8.724725 533.000000
49.684148 8.726184 542.000000
49.685035 8.727011 546.000000
49.685804 8.727819 559.000000
49.686772 8.728946 561.000000
49.687077 8.729882 569.000000
49.687123 8.730572 558.000000
49.687049 8.730799 572.000000
49.686977 8.731122 572.000000
49.686772 8.732453 560.000000
49.686657 8.732516 560.000000
49.686023 8.732365 567.000000
49.685811 8.732185 567.000000
49.685336 8.731621 575.000000
49.685132 8.731399 575.000000
49.684961 8.731396 575.000000
49.684138 8.731535 587.000000
49.683851 8.731582 587.000000
49.683522 8.731715 586.000000
49.683328 8.731852 586.000000
49.682778 8.732416 579.000000
49.682216 8.733230 581.000000
49.681978 8.733731 574.000000
49.681440 8.735694 570.000000
49.680171 8.735959 537.000000
49.679691 8.736185 537.000000
49.679493 8.736489 522.000000
49.678803 8.737547 521.000000
49.678594 8.737783 500.000000
49.678508 8.738232 498.000000
49.678366 8.738630 498.000000
49.678372 8.739142 487.000000
49.678468 8.739358 487.000000
49.678709 8.739605 474.000000
49.678789 8.739599 492.000000
49.679245 8.739486 507.000000
49.680032 8.740306 497.000000
49.680491 8.740636 492.000000
49.680724 8.740925 492.000000
49.680867 8.741207 492.000000
49.681477 8.741790 486.000000
49.681745 8.742368 477.000000
49.682256 8.743276 476.000000
49.682631 8.744443 463.000000
49.682763 8.744642 445.000000
49.682860 8.744913 445.000000
49.682886 8.745188 445.000000
49.682848 8.746397 417.000000
49.682881 8.747573 407.000000
49.682977 8.748093 436.000000
49.683603 8.749271 423.000000
49.683917 8.749569 446.000000
49.684202 8.749785 427.000000
49.684594 8.750286 431.000000
49.684922 8.750430 415.000000
49.685206 8.750619 415.000000
49.685375 8.750871 415.000000
49.685649 8.751352 405.000000
49.685808 8.751896 405.000000
49.685662 8.752446 388.000000
49.685602 8.752866 388.000000
49.685591 8.753435 375.000000
49.685335 8.754270 346.000000
49.685058 8.754968 337.000000
49.684352 8.756401 295.000000
49.683996 8.757506 285.000000
49.683767 8.758006 274.000000
49.683774 8.758227 274.000000
49.683623 8.758625 267.000000
49.683612 8.758889 263.000000
49.683544 8.759033 263.000000
49.683074 8.759591 263.000000
49.682906 8.759990 258.000000
49.682701 8.760378 258.000000
49.682851 8.760922 253.000000
49.683082 8.761461 250.000000
49.683555 8.761679 250.000000
49.683715 8.761599 250.000000
49.683985 8.761595 250.000000
49.684077 8.761686 250.000000
49.684155 8.762208 243.000000
49.684166 8.762595 243.000000
49.684008 8.763396 240.000000
49.683837 8.764017 241.000000
49.683709 8.763942 238.000000
49.683263 8.764402 238.000000
49.683117 8.764979 237.000000
49.682763 8.765502 235.000000
49.682739 8.765919 235.000000
49.682903 8.766629 237.000000
49.682461 8.767227 239.000000
49.682394 8.768049 240.000000
49.682423 8.768449 240.000000
49.682509 8.768624 240.000000
49.682833 8.768962 240.000000
49.682942 8.769024 242.000000
49.682991 8.769160 242.000000
49.683280 8.769515 242.000000
49.683286 8.769722 244.000000
49.683202 8.769950 244.000000
49.683265 8.770264 244.000000
49.683366 8.770327 244.000000
49.683809 8.770409 250.000000
49.685031 8.770078 258.000000
49.685421 8.769553 261.000000
49.685536 8.769476 261.000000
49.685840 8.769414 261.000000
49.686443 8.769763 272.000000
49.686614 8.769751 272.000000
49.686846 8.769999 272.000000
49.686998 8.770294 272.000000
49.686988 8.770586 288.000000
49.687264 8.773049 278.000000
49.686870 8.773449 285.000000
49.686660 8.773671 285.000000
49.686439 8.773783 285.000000
49.686257 8.773712 285.000000
49.686168 8.773759 284.000000
49.686069 8.774084 284.000000
49.686053 8.774446 284.000000
49.685675 8.774790 296.000000
49.685232 8.775346 313.000000
49.684982 8.775723 326.000000
49.684741 8.775780 326.000000
49.684584 8.775971 326.000000
49.684554 8.775529 348.000000
49.684499 8.775172 334.000000
49.684146 8.774766 334.000000
49.683745 8.774585 353.000000
49.683861 8.774854 334.000000
49.683601 8.774885 353.000000
49.683196 8.774885 353.000000
49.682851 8.775101 361.000000
49.682677 8.774974 361.000000
49.682506 8.774972 361.000000
49.682364 8.775050 361.000000
49.682192 8.775020 361.000000
49.682019 8.774921 358.000000
49.681821 8.774920 358.000000
49.681612 8.775156 358.000000
49.681386 8.775434 372.000000
49.681140 8.775991 342.000000
49.681144 8.776448 345.000000
49.681187 8.776681 345.000000
49.681334 8.777128 365.000000
49.681565 8.777681 365.000000
49.681651 8.777870 365.000000
49.681764 8.778056 353.000000
49.681978 8.778305 353.000000
49.682264 8.778564 365.000000
49.682431 8.778733 365.000000
49.682522 8.778782 357.000000
49.682788 8.778640 365.000000
49.683042 8.778401 365.000000
49.683195 8.778710 365.000000
49.683960 8.779699 363.000000
49.684519 8.780092 363.000000
49.684733 8.780341 365.000000
49.684772 8.780449 365.000000
49.684932 8.781021 365.000000
49.685148 8.781353 376.000000
49.685207 8.781543 376.000000
49.685202 8.781682 376.000000
49.685162 8.781851 376.000000
49.684919 8.782172 401.000000
49.685114 8.782090 401.000000
49.684941 8.782309 401.000000
49.684595 8.782831 401.000000
49.684406 8.783121 389.000000
49.684345 8.783194 389.000000
49.684266 8.783296 389.000000
49.683961 8.783289 389.000000
49.683848 8.783435 389.000000
49.683805 8.783507 389.000000
49.683760 8.783524 389.000000
49.683741 8.783484 365.000000
49.683700 8.783639 365.000000
49.683629 8.783671 365.000000
49.683651 8.783795 368.000000
49.683820 8.784061 389.000000
49.683742 8.784149 368.000000
49.683715 8.784151 368.000000
49.683485 8.783986 368.000000
49.683369 8.784021 368.000000
49.683352 8.784369 368.000000
49.683263 8.784416 368.000000
49.683355 8.784466 368.000000
49.683838 8.784697 371.000000
49.683903 8.784762 371.000000
49.683949 8.784801 371.000000
49.684043 8.784947 371.000000
49.684386 8.784994 371.000000
49.684600 8.785257 403.000000
49.684616 8.785533 403.000000
49.684466 8.785626 362.000000
49.684387 8.785700 362.000000
49.684232 8.785614 362.000000
49.684151 8.785619 362.000000
49.684103 8.785497 362.000000
49.684013 8.785503 362.000000
49.684055 8.785708 362.000000
49.683869 8.785818 362.000000
49.683752 8.786449 361.000000
49.683768 8.786711 361.000000
49.683876 8.787383 355.000000
49.683976 8.788707 349.000000
49.683972 8.789221 342.000000
49.684021 8.789689 336.000000
49.684337 8.790375 336.000000
49.684731 8.790945 334.000000
49.685011 8.791661 316.000000
49.685044 8.792186 302.000000
49.684559 8.792217 298.000000
49.684340 8.792759 298.000000
49.684298 8.793191 284.000000
49.684210 8.793252 284.000000
49.683622 8.793457 279.000000
49.683309 8.794490 277.000000
49.683000 8.794704 290.000000
49.682509 8.795166 282.000000
49.682232 8.795545 290.000000
49.682096 8.796136 290.000000
49.682053 8.796527 265.000000
49.682040 8.797054 265.000000
49.682093 8.797661 292.000000
49.682234 8.798206 283.000000
49.682346 8.798351 283.000000
49.682526 8.798699 283.000000
49.683372 8.800002 287.000000
49.683912 8.800674 289.000000
49.683761 8.800725 289.000000
49.683774 8.800904 289.000000
49.683583 8.801457 312.000000
49.683494 8.802156 314.000000
49.683542 8.802583 314.000000
49.683572 8.802706 314.000000
49.683558 8.802845 314.000000
49.683627 8.803035 302.000000
49.683580 8.803315 302.000000
49.683444 8.803587 302.000000
49.683070 8.804055 288.000000
49.682925 8.804342 288.000000
49.682538 8.805615 278.000000
49.682450 8.806355 275.000000
49.682271 8.807032 275.000000
49.682260 8.807269 273.000000
49.681676 8.809580 294.000000
49.681429 8.810414 305.000000
49.681416 8.811246 316.000000
49.681359 8.811458 317.000000
49.680387 8.813074 347.000000
49.679892 8.814354 358.000000
49.679753 8.814529 358.000000
49.679739 8.814696 370.000000
49.678504 8.816204 398.000000
49.676902 8.817806 435.000000
49.676478 8.818416 439.000000
49.676442 8.819069 430.000000
49.676305 8.819328 430.000000
49.675971 8.819599 429.000000
49.675663 8.820160 429.000000
49.675374 8.821121 420.000000
49.675390 8.821342 427.000000
49.675441 8.821574 430.000000
49.675421 8.821838 430.000000
49.674636 8.824370 441.000000
49.674700 8.826375 437.000000
49.674854 8.828042 453.000000
49.674866 8.828804 464.000000
49.674676 8.829093 464.000000
49.673236 8.829713 450.000000
49.673281 8.830376 450.000000
49.673219 8.831377 441.000000
49.672162 8.831529 427.000000
49.671827 8.831454 430.000000
49.671312 8.831682 430.000000
49.670029 8.832153 425.000000
49.669576 8.832349 409.000000
49.669124 8.832586 409.000000
49.667737 8.832524 417.000000
49.667225 8.832543 417.000000
49.666726 8.833047 416.000000
49.666527 8.833655 416.000000
49.666230 8.834312 410.000000
49.665985 8.834563 410.000000
49.665737 8.834690 412.000000
49.665335 8.834786 410.000000
49.664686 8.835064 410.000000
49.664494 8.835270 408.000000
49.664056 8.836019 407.000000
49.662756 8.836491 375.000000
49.662418 8.836638 375.000000
49.662172 8.836848 375.000000
49.661792 8.837440 357.000000
49.661519 8.839287 350.000000
49.661108 8.840048 340.000000
49.660172 8.841341 337.000000
49.659993 8.841367 337.000000
49.660014 8.841490 337.000000
49.660005 8.841809 337.000000
49.659926 8.841856 337.000000
49.659892 8.842593 336.000000
49.659641 8.843302 328.000000
49.659570 8.843652 333.000000
49.659639 8.844216 328.000000
49.659599 8.844717 333.000000
49.659653 8.845379 333.000000
49.659687 8.845626 339.000000
49.659629 8.845824 339.000000
49.659528 8.846080 341.000000
49.659363 8.846298 356.000000
49.659222 8.846723 356.000000
49.658952 8.847059 356.000000
49.658726 8.847323 370.000000
49.658504 8.847448 370.000000
49.658313 8.847363 370.000000
49.658248 8.847271 370.000000
49.658319 8.846934 365.000000
49.658324 8.846781 365.000000
49.658348 8.846655 365.000000
49.658408 8.846540 365.000000
49.658464 8.846315 365.000000
49.658215 8.846081 353.000000
49.658117 8.846115 353.000000
49.657922 8.845879 353.000000
49.657950 8.846251 365.000000
49.657743 8.846237 372.000000
49.657385 8.846301 381.000000
49.657173 8.846135 372.000000
49.656919 8.846041 391.000000
49.656674 8.845641 391.000000
49.656325 8.845345 378.000000
49.656154 8.845702 413.000000
49.656187 8.845894 413.000000
49.655966 8.845728 413.000000
49.656031 8.846112 413.000000
49.655857 8.846012 413.000000
49.655955 8.846311 424.000000
49.655727 8.846201 413.000000
49.655815 8.846444 424.000000
49.655641 8.846317 424.000000
49.655712 8.846617 424.000000
49.655508 8.846409 424.000000
49.655533 8.846657 424.000000
49.655529 8.846837 424.000000
49.655401 8.846748 443.000000
49.655432 8.846926 424.000000
49.655322 8.846837 443.000000
49.655376 8.847152 463.000000
49.655220 8.847051 443.000000
49.655254 8.847312 463.000000
49.655106 8.847155 463.000000
49.655153 8.847568 463.000000
49.655061 8.847491 463.000000
49.654976 8.847358 463.000000
49.655012 8.847660 463.000000
49.654918 8.847528 463.000000
49.654861 8.847420 463.000000
49.654674 8.847488 463.000000
49.654544 8.847676 455.000000
49.654512 8.847803 455.000000
49.654425 8.848252 473.000000
49.654382 8.849294 485.000000
49.654422 8.850108 486.000000
49.654297 8.850463 485.000000
49.654255 8.851241 485.000000
49.654399 8.852576 485.000000
49.654597 8.852923 498.000000
49.654505 8.853178 487.000000
49.654341 8.854062 490.000000
49.654142 8.854712 498.000000
49.653933 8.855279 498.000000
49.653596 8.855786 498.000000
49.653170 8.856312 507.000000
49.652765 8.856629 504.000000
49.651761 8.856777 506.000000
49.651462 8.857004 506.000000
49.650972 8.857839 515.000000
49.650664 8.857748 515.000000
49.650423 8.858151 512.000000
49.650204 8.858359 512.000000
49.649929 8.858529 512.000000
49.649768 8.857889 519.000000
49.649513 8.857448 512.000000
49.649048 8.856882 520.000000
49.648857 8.856784 520.000000
49.648506 8.856446 513.000000
49.648427 8.856174 523.000000
49.648377 8.855665 523.000000
49.648307 8.855407 524.000000
49.648061 8.854965 524.000000
49.647792 8.854318 514.000000
49.647781 8.853945 514.000000
49.647892 8.853383 512.000000
49.647701 8.851637 508.000000
49.647373 8.846866 493.000000
49.647058 8.845543 481.000000
49.646418 8.843825 474.000000
49.645759 8.842441 468.000000
49.645254 8.843374 457.000000
49.644538 8.844819 450.000000
49.644510 8.845430 454.000000
49.643809 8.845794 454.000000
49.643270 8.846480 449.000000
49.643166 8.846279 449.000000
49.642691 8.845022 453.000000
49.642212 8.843959 475.000000
49.642006 8.844318 482.000000
49.641850 8.844536 482.000000
49.641619 8.844607 470.000000
49.641467 8.844658 470.000000
49.641264 8.844463 482.000000
49.641110 8.844418 475.000000
49.641006 8.844563 475.000000
49.640869 8.845140 476.000000
49.640872 8.845610 472.000000
49.640703 8.846009 472.000000
49.640471 8.846398 456.000000
49.640247 8.846731 463.000000
49.640061 8.846868 463.000000
49.639775 8.847232 446.000000
49.639636 8.846784 463.000000
49.639446 8.846741 456.000000
49.639245 8.846602 456.000000
49.638925 8.846401 456.000000
49.638720 8.846483 473.000000
49.638603 8.846810 473.000000
49.638603 8.847128 467.000000
49.638511 8.847383 467.000000
49.638370 8.847517 467.000000
49.638172 8.847502 467.000000
49.637924 8.847297 467.000000
49.637733 8.847226 467.000000
49.637627 8.847288 467.000000
49.637498 8.847532 467.000000
49.637425 8.847800 467.000000
49.637295 8.848002 454.000000
49.636943 8.848260 458.000000
49.636608 8.848517 458.000000
49.636357 8.848879 452.000000
49.636256 8.849135 452.000000
49.636002 8.849373 465.000000
49.635700 8.849517 465.000000
49.635206 8.849881 457.000000
49.634807 8.850073 457.000000
49.634621 8.850196 457.000000
49.634449 8.850152 452.000000
49.634236 8.849903 452.000000
49.634044 8.849790 452.000000
49.633892 8.849842 452.000000
